policy,bias_p1,bias_p2,equilibrium_id,equilibrium_name,convergence_time
epsilon_greedy,0.6666666666666665,-1.3333333333333335,0,BI,67285
epsilon_greedy,0.6666666666666665,-1.1666666666666667,0,BI,69478
epsilon_greedy,0.6666666666666665,-1.0,0,BI,69330
epsilon_greedy,0.6666666666666665,-0.8333333333333335,0,BI,70224
epsilon_greedy,0.6666666666666665,-0.6666666666666667,0,BI,70740
epsilon_greedy,0.6666666666666665,-0.5,0,BI,69022
epsilon_greedy,0.6666666666666665,-0.3333333333333335,0,BI,67369
epsilon_greedy,0.6666666666666665,-0.16666666666666674,0,BI,68280
epsilon_greedy,0.6666666666666665,0.0,0,BI,71759
epsilon_greedy,0.6666666666666665,0.16666666666666652,0,BI,76895
epsilon_greedy,0.6666666666666665,0.33333333333333304,0,BI,75070
epsilon_greedy,0.6666666666666665,0.5,1,Partial,-1
epsilon_greedy,0.6666666666666665,0.6666666666666665,0,BI,82969
epsilon_greedy,0.6666666666666665,0.833333333333333,0,BI,97445
epsilon_greedy,0.6666666666666665,1.0,0,BI,90616
epsilon_greedy,0.6666666666666665,1.1666666666666665,2,Coop,-1
